Delhi court refuses to grant bail to 15 arrested for Daryaganj violence," 23 December, 2019 5:17 pm IST",PTI,"Citizenship Bill protests, PTI wire",https://theprint.in/india/delhi-court-refuses-to-grant-bail-to-15-arrested-for-daryaganj-violence/339568/
Calcutta High Court directs Mamata govt to suspend media campaigns on citizenship law," 23 December, 2019 3:25 pm IST",PTI,"CAA protests, Calcutta High Court, Citizenship Amendment Act, media freedom, PTI wire, West Bengal",https://theprint.in/india/governance/judiciary/calcutta-high-court-directs-mamata-govt-to-suspend-media-campaigns-on-citizenship-law/339503/
Finance ministry refuses to share details of Swiss accounts and black money under RTI," 23 December, 2019 2:54 pm IST",PTI,"finance ministry, PTI wire, Swiss banks",https://theprint.in/india/finance-ministry-refuses-to-share-details-of-swiss-accounts-and-black-money-under-rti/339479/
AIIMS conducts second post-mortem on bodies of Hyderabad rape accused," 23 December, 2019 2:43 pm IST",PTI,"AIIMS, Hyderabad rape, post mortem, PTI wire, Telengana",https://theprint.in/india/aiims-conducts-second-post-mortem-on-bodies-of-hyderabad-rape-accused/339484/
Editors Guild condemns police ‘brutality against journalists’ covering CAA protests," 23 December, 2019 1:30 pm IST",ThePrint Team,"CAA protests, Editors Guild of India",https://theprint.in/india/editors-guild-condemns-police-brutality-against-journalists-covering-caa-protests/339367/
"Over 16,500 booked in Kanpur, Muslim leaders seek probe into ‘excessive’ use of police force"," 23 December, 2019 12:59 pm IST",Srijan Shukla,"CAA protests, Citizenship Amendment Act, Kanpur, UP Police, Uttar Pradesh",https://theprint.in/india/over-16500-booked-in-kanpur-muslim-leaders-seek-probe-into-excessive-use-of-police-force/339321/
9 killed after fire breaks out in Delhi’s Kirari area," 23 December, 2019 12:24 pm IST",PTI,"Anaj Mandi fire, Delhi fire service, PTI wire",https://theprint.in/india/9-killed-after-fire-breaks-out-in-delhis-kirari-area/339357/
‘Illiterate ignorant mass’ — Bar Council’s description of anti-CAA protesters draws flak," 23 December, 2019 12:21 pm IST",Taran Deol,"Bar Council of India, Citizenship Amendment Act, Citizenship Bill protests",https://theprint.in/india/illiterate-ignorant-mass-bar-councils-description-of-anti-caa-protesters-draws-flak/339299/
BJP comes up with animated video for Muslims to clear doubts about CAA & NRC," 23 December, 2019 11:59 am IST",Aneesha Bedi,"Assam NRC, BJP, CAA protests, Modi government 2019",https://theprint.in/india/bjp-comes-up-with-animated-video-for-muslims-to-clear-doubts-about-caa-nrc/339318/
"Move over Chinese lights and toys, this New Year there will be onions from China"," 23 December, 2019 10:43 am IST",Samyak Pandey,"onion prices, onions",https://theprint.in/india/move-over-chinese-lights-and-toys-this-new-year-there-will-be-onions-from-china/338164/
How Supreme Court has not upheld the spirit of RTI Act over the years," 23 December, 2019 9:38 am IST",Sanya Dhingra,"Right to Privacy, RTI act, Supreme Court",https://theprint.in/india/governance/judiciary/how-supreme-court-has-not-upheld-the-spirit-of-rti-act-over-the-years/339204/
‘They killed my UPSC aspirant son’ — mother of man killed in Bijnor anti-CAA violence," 22 December, 2019 9:14 pm IST",Fatima Khan,"Bijnor, CAA protests, Citizenship Amendment Act, Uttar Pradesh",https://theprint.in/india/they-killed-my-upsc-aspirant-son-family-of-man-killed-in-bijnor-anti-caa-violence/339238/
‘Small step towards victory’ and a ‘lie’: How protesters saw PM Modi’s no-NRC assurance," 22 December, 2019 8:42 pm IST",Ananya Bhardwaj,"CAA protests, PM Modi, Ramlila Maidan",https://theprint.in/india/small-step-towards-victory-and-a-lie-how-protesters-saw-pm-modis-no-nrc-assurance/339229/
"President Kovind to visit Pondicherry University, students’ council gives call for boycott"," 22 December, 2019 8:16 pm IST",PTI,"CAA protests, President Ram Nath Kovind, PTI wire",https://theprint.in/india/president-kovind-to-visit-pondicherry-university-students-council-gives-call-for-boycott/339212/
Shekhar Gupta responds to Arundhati Roy on ‘Gandhians with Guns’," 22 December, 2019 8:02 pm IST",Shekhar Gupta,"Arundhati Roy, Maoists, National Interest, Shekhar Gupta",https://theprint.in/india/shekhar-gupta-responds-to-arundhati-roy-on-gandhians-with-guns/339223/
"PM Modi assures protesters — govt not discussing NRC, CAA won’t affect Indian citizens"," 22 December, 2019 7:29 pm IST",Shanker Arnimesh,"CAA protests, Modi Govt, NRC, PM Modi",https://theprint.in/india/pm-modi-assures-protesters-govt-not-discussing-nrc-caa-wont-affect-indian-citizens/339215/
Priyanka Gandhi visits family of dead anti-CAA protesters in UP as toll touches 16," 22 December, 2019 5:37 pm IST",PTI,"CAA protests, Priyanka Gandhi, PTI wire",https://theprint.in/india/priyanka-gandhi-visits-family-of-dead-anti-caa-protesters-in-up-as-toll-touches-16/339191/
"CAA, NRC has nothing to do with Indian Muslims, says PM Modi at Ramlila Maidan"," 22 December, 2019 3:45 pm IST",PTI,"CAA, PTI wire, Ramlila Maidan",https://theprint.in/india/caa-nrc-has-nothing-to-do-with-indian-muslims-says-pm-modi-in-ramlila-maidan/339155/
"Audrey Truschke draws flak for claiming AMU students had wrists, fingers chopped off"," 22 December, 2019 3:42 pm IST",Apoorva Mandhani,"Aligarh Muslim University, AMU, CAA protests",https://theprint.in/india/rutgers-professor-draws-flak-for-claiming-amu-students-had-wrists-fingers-chopped-off/339151/
"Activist, Congress member Sadaf Jafar faces 18 serious charges in Lucknow anti-CAA violence"," 22 December, 2019 3:17 pm IST",Prashant Srivastava,"CAA, CAA protests, NRC",https://theprint.in/india/activist-congress-member-sadaf-jafar-faces-18-serious-charges-in-lucknow-anti-caa-violence/339134/
India’s oldest toy store is a lens to view Delhi’s history," 22 December, 2019 1:20 pm IST",Samira Sood,"Connaught Place, Toys",https://theprint.in/india/indias-oldest-toy-store-is-a-lens-to-view-delhis-history/338971/
No weapons allowed — message outside Bijnor court where 20 rounds were fired to kill a man," 22 December, 2019 1:08 pm IST",Tarun Krishna,"Bijnor, Uttar Pradesh",https://theprint.in/india/no-weapons-allowed-message-outside-bijnor-court-where-20-rounds-were-fired-to-kill-a-man/339115/
Chhattisgarh govt to initiate action in 2012 Sarkeguda ‘fake’ encounter case," 22 December, 2019 11:44 am IST",Prithviraj Singh,"Chhattisgarh, Fake encounter, Maoists",https://theprint.in/india/chhattisgarh-govt-to-initiate-action-in-2012-sarkeguda-fake-encounter-case/339087/
"Tight security for PM Modi’s rally at Ramlila Maidan; anti-drone teams, snipers deployed"," 22 December, 2019 10:38 am IST",PTI,"CAA protests, Narendra Modi, PTI wire, Ramlila Maidan",https://theprint.in/india/tight-security-for-pm-modis-rally-at-ramlila-maidan-anti-drone-teams-snipers-deployed/339073/
Vijayan calls Kerala students in Mangaluru back home after Karnataka minister’s charges," 21 December, 2019 8:34 pm IST",Rohini Swamy,"CAA, Citizenship Bill protests, Kerala, Mangaluru",https://theprint.in/india/vijayan-calls-kerala-students-in-mangaluru-back-home-after-karnataka-ministers-charges/339048/
Bhim Army chief Chandrashekhar Azad sent to 14-days judicial custody," 21 December, 2019 7:42 pm IST",PTI,"bhim army, CAA, Chandrashekhar Azad, Citizenship Bill protests, PTI wire",https://theprint.in/india/bhim-army-chief-chandrashekhar-azad-sent-to-14-days-judicial-custody/339041/
Gujarat BJP MP hands out citizenship certificates to 3 Hindus from Pakistan," 21 December, 2019 7:16 pm IST",PTI,"CAA, Citizenship Act, Citizenship Amendment Act, Gujarat, PTI wire",https://theprint.in/india/gujarat-bjp-mp-hands-out-citizenship-certificates-to-3-hindus-from-pakistan/339025/
Delhi Waqf Board to give Rs 5.5 lakh each to families of those killed in anti-CAA protests," 21 December, 2019 6:39 pm IST",PTI,"Amanatullah Khan, CAA, Citizenship Bill protests, PTI wire",https://theprint.in/india/delhi-waqf-board-to-give-rs-5-5-lakh-each-to-families-of-those-killed-in-anti-caa-protests/339007/
15 arrested in anti-citizenship law protests in Daryaganj sent to 2-day judicial custody," 21 December, 2019 6:16 pm IST",PTI,"CAA protests, Citizenship Amendment Act, Daryaganj, Delhi police, PTI wire",https://theprint.in/india/15-arrested-in-anti-citizenship-law-protests-in-daryaganj-sent-to-2-day-judicial-custody/339006/
‘You will forget all your journalism’: How UP Police detained a reporter covering CAA protests," 21 December, 2019 5:30 pm IST",Prashant Srivastava,"CAA protests, Citizenship Amendment Act, Lucknow, Uttar Pradesh",https://theprint.in/india/you-will-forget-all-your-journalism-how-up-police-detained-a-reporter-covering-caa-protests/338985/
"It’s not about religion, it’s about Assam & Assamese pride: AASU advisor on anti-CAA protests"," 21 December, 2019 5:30 pm IST",PTI,"Assam, CAA, Citizenship Bill protests, PTI wire",https://theprint.in/india/its-not-about-religion-its-about-assam-assamese-pride-aasu-advisor-on-anti-caa-protests/338982/
Modi govt warns Indian media against broadcasting images of anti-citizenship law protests," 21 December, 2019 5:01 pm IST",Archana Chaudhary,"Bloomberg wire, CAA protests, media coverage, Ministry of Information and Broadcasting, Modi Govt, TV channels",https://theprint.in/india/modi-govt-warns-indian-media-against-broadcasting-images-of-anti-citizenship-law-protests/338975/
How Azad’s anti-CAA protest turned into a 13 hour stand-off with Delhi Police," 21 December, 2019 4:37 pm IST",Ananya Bhardwaj,"bhim army, CAA protests, Chandrashekhar Azad, Delhi police",https://theprint.in/india/13-hours-of-pakdam-pakdai-how-azad-dodged-arrest-by-delhi-police-during-anti-caa-protest/338968/
"‘CAA in perfect sync with secular constitution’: 1,000 academics voice support for law"," 21 December, 2019 3:51 pm IST",Samyak Pandey,"CAA, Citizenship Bill protests",https://theprint.in/india/caa-in-perfect-sync-with-secular-constitution-1000-academics-voice-support-for-law/338962/
"Indian govt trying to stop Reliance Industries from selling assets, says report"," 21 December, 2019 3:22 pm IST",Archana Chaudhary,"Bloomberg wire, Reliance Industries Ltd",https://theprint.in/india/indian-govt-trying-to-stop-reliance-industries-from-selling-assets-says-report/338949/
"Politics, extortion & murder — how the Bijnor court shootout continues to rattle the city"," 21 December, 2019 2:49 pm IST",Tarun Krishna,"Bijnor, BSP, Samajwadi Party",https://theprint.in/india/politics-extortion-murder-how-the-bijnor-court-shootout-continues-to-rattle-the-city/338903/
Mobile internet services resume in Meghalaya 8 days after anti-citizenship law protests," 21 December, 2019 2:24 pm IST",PTI,"CAA protests, Citizenship Act, Internet access, PTI wire",https://theprint.in/india/mobile-internet-services-resume-in-meghalaya-8-days-after-anti-citizenship-law-protests/338908/
Telangana High Court orders re-postmortem of four accused in Hyderabad rape and murder," 21 December, 2019 2:23 pm IST",ANI,"ANI wire, Hyderabad rape, telangana",https://theprint.in/india/telangana-high-court-orders-re-postmortem-of-four-accused-in-hyderabad-rape-and-murder/338904/
Modi govt dumps ‘liberal’ in favour of ‘holistic’ in its new draft of education policy," 21 December, 2019 2:12 pm IST",Neelam Pandey,"HRD Ministry, National Education Policy, NEP, New education policy, Ramesh Pokhriyal",https://theprint.in/india/education/modi-govt-prefers-holistic-over-liberal-for-its-new-education-policy/338868/
"Want to build satellites, rockets in India? Here’s how you can & challenges that lie ahead"," 21 December, 2019 1:34 pm IST",Narayan Prasad,"Aerospace, ISRO, Satellite",https://theprint.in/india/want-to-build-satellites-rockets-in-india-heres-how-you-can-challenges-that-lie-ahead/337131/
Shiv Sena leader seeks merger of ailing PMC Bank to provide relief to depositors," 21 December, 2019 12:52 pm IST",PTI,"Maharashtra govt, PMC Bank, PMC Bank scam, PTI wire, Shiv Sena",https://theprint.in/india/shiv-sena-leader-seeks-merger-of-ailing-pmc-bank-to-provide-relief-to-depositors/338881/
"RJD shutdown over anti-citizenship law disrupts rail, road traffic in Bihar"," 21 December, 2019 12:09 pm IST",PTI,"Bihar, CAA, Citizenship Bill protests, PTI wire, RJD",https://theprint.in/india/rail-road-traffic-disrupted-as-anti-citizenship-law-shutdown-called-by-rjd-rocks-bihar/338863/
"Now, banks could ask customers to list their religion, report says"," 21 December, 2019 11:39 am IST",Archana Chaudhary,"Bloomberg wire, CAA, Muslims, RBI",https://theprint.in/india/now-banks-could-ask-customers-to-list-their-religion-report-says/338850/
"Jharkhand exit polls indicate hung assembly, results to be announced on 23 December"," 21 December, 2019 11:24 am IST",PTI,"Exit Polls, Hung assembly, Jharkhand elections, PTI wire",https://theprint.in/india/jharkhand-exit-polls-indicate-hung-assembly-results-to-be-announced-on-23-december/338834/
15 arrested in connection with violence in Daryaganj during anti-citizenship law protest," 21 December, 2019 11:15 am IST",PTI,"CAA, Citizenship Bill protests, Daryaganj",https://theprint.in/india/15-arrested-in-connection-with-violence-in-daryaganj-during-anti-citizenship-law-protest/338836/
Bhim Army chief Chandrashekhar Azad taken into police custody," 21 December, 2019 10:59 am IST",PTI,"CAA, Chandrashekhar Azad, Citizenship Amendment Bill, Jama Masjid, PTI wire",https://theprint.in/india/bhim-army-chief-chandrashekhar-azad-taken-into-police-custody/338819/
"11, including an 8-year-old, die in anti-citizenship law protests in Uttar Pradesh"," 21 December, 2019 10:46 am IST",PTI,"CAA protests, Citizenship Amendment Act, PTI wire, Uttar Pradesh",https://theprint.in/india/11-including-an-8-year-old-die-in-anti-citizenship-law-protests-in-uttar-pradesh/338814/
"Defence demolished Unnao woman’s character, Sengar aides tried to silence her: Court"," 21 December, 2019 10:15 am IST",Apoorva Mandhani,"CBI, Kuldeep Singh Sengar, Unnao rape case, Unnao road accident",https://theprint.in/india/defence-demolished-unnao-womans-character-sengar-aides-tried-to-silence-her-court/338742/
6 die in UP in clashes between police and protesters during anti-citizenship law protest," 20 December, 2019 10:21 pm IST",PTI,"CAA, Citizenship Bill protests, PTI wire, Uttar Pradesh",https://theprint.in/india/6-die-in-up-in-clashes-between-police-and-protesters-during-anti-citizenship-law-protest/338773/
Nirav Modi’s brother named in fresh charge sheet in PNB case," 20 December, 2019 10:14 pm IST",PTI,"Nirav Modi, PNB Scam, PTI wire",https://theprint.in/india/nirav-modis-brother-named-in-fresh-charge-sheet-in-pnb-case/338758/
"Mountaineers from Pakistan, Bangladesh, China, Afghanistan will need permit in India: MHA"," 20 December, 2019 10:00 pm IST",PTI,"Afghanistan, Bangladesh, China, Pakistan, PTI wire",https://theprint.in/india/mountaineers-from-pakistan-bangladesh-china-afghanistan-will-need-permit-in-india-mha/338590/
Delhi Police blame ‘outsiders’ as citizenship law protests turn violent in Daryaganj," 20 December, 2019 9:58 pm IST",Ananya Bhardwaj,"CAA, CAA protests, Citizenship Amendment Act, Citizenship Amendment Bill",https://theprint.in/india/delhi-police-blame-outsiders-as-citizenship-law-protests-turn-violent-in-daryaganj/338718/
‘For how long will you test a Muslim’s patience’ — academics say CAA protests to intensify," 20 December, 2019 9:31 pm IST",Moushumi Das Gupta,"CAA, CAA protests, Citizenship Amendment Act, Indian Muslims",https://theprint.in/india/for-how-long-will-you-test-a-muslims-patience-academics-say-caa-protests-to-intensify/338676/
"NRC, what for? Nitish Kumar says it won’t be implemented in Bihar"," 20 December, 2019 9:14 pm IST",PTI,"BJP govt, CAA, Citizenship Amendment Act, Nationwide NRC, NDA alliance, Nitish Kumar, PTI wire",https://theprint.in/india/nrc-what-for-nitish-kumar-says-it-wont-be-implemented-in-bihar/338702/
Jagan Mohan Reddy’s 3-capital plan for Andhra faces legislative hurdle," 20 December, 2019 8:42 pm IST",PTI,"andhra pradesh, PTI wire, YS Jagan Mohan Reddy",https://theprint.in/india/governance/jagan-mohan-reddys-3-capital-plan-for-andhra-faces-legislative-hurdle/338507/
The placards and songs that ruled the CAA protests across India," 20 December, 2019 8:29 pm IST",Samira Sood,"CAA, Citizenship Amendment Act, Citizenship Bill protests",https://theprint.in/india/the-placards-and-songs-that-ruled-the-caa-protests-across-india/338444/
"Modi govt asks IITs, IIMs, varsities to track student social media posts amid CAA protests"," 20 December, 2019 7:12 pm IST",Kritika Sharma,"CAA, Citizenship Bill protests, IIT, Modi govt 2019, Student protests",https://theprint.in/india/education/modi-govt-asks-iits-iims-varsities-to-track-student-social-media-posts-amid-caa-protests/338552/
Srinagar’s historic Jamia Masjid holds Friday prayers for the first time since 5 August," 20 December, 2019 7:06 pm IST",PTI,"Article 370, Jammu & Kashmir, PTI wire",https://theprint.in/india/srinagars-historic-jamia-masjid-holds-friday-prayers-for-the-first-time-since-5-august/338594/
"Car set on fire, water cannons used as anti-CAA protests turn violent in old Delhi"," 20 December, 2019 7:06 pm IST",PTI,"Citizenship Bill protests, Delhi, PTI wire",https://theprint.in/india/car-set-on-fire-water-cannons-used-as-anti-caa-protests-turn-violent-in-old-delhi/338575/
Haryana drops Parineeti Chopra as Beti Bachao face after her ‘barbaric’ comment on police," 20 December, 2019 7:04 pm IST",Unnati Sharma,"CAA, Parineeti Chopra, Student protests",https://theprint.in/india/haryana-drops-parineeti-chopra-as-beti-bachao-face-after-her-barbaric-comment-on-police/338481/
Assam High Court dismisses govt review plea on order to resume internet services," 20 December, 2019 6:36 pm IST",PTI,"CAA, Citizenship Amendment Act, Guwahati High Court, Internet services, PTI wire",https://theprint.in/india/governance/judiciary/assam-high-court-dismisses-govt-review-plea-on-order-to-resume-internet-services/338537/
Death penalty for 4 convicted in 2008 Jaipur serial bomb blasts," 20 December, 2019 6:21 pm IST",PTI,"Death penalty, Jaipur blasts, PTI wire",https://theprint.in/india/death-penalty-for-4-convicted-in-2008-jaipur-serial-bomb-blasts/338508/
NHRC team visits Jamia Millia campus to conduct inquiry into police entry in university," 20 December, 2019 6:00 pm IST",PTI,"CAA, Citizenship Bill protests, Jamia Millia Islamia, PTI wire, Student protests",https://theprint.in/india/nhrc-team-visits-jamia-millia-campus-to-conduct-inquiry-into-police-entry-in-university/338494/
JSPL Foundation awards 17 individuals and 10 organisations for social work," 20 December, 2019 5:55 pm IST",ThePrint Team,"JSPL Foundation, RSS",https://theprint.in/india/jspl-foundation-awards-17-individuals-and-10-organisations-for-social-work/338526/
"Jama Masjid protesters chant ‘Hindustan zindabad’, Bhim Army chief gives police the slip"," 20 December, 2019 5:46 pm IST",Revathi Krishnan,"CAA protests, Citizenship Amendment Act, Jama Masjid",https://theprint.in/india/jama-masjid-protesters-chant-hindustan-zindabad-bhim-army-chief-gives-police-the-slip/338483/
"Violence breaks out in UP’s Gorakhpur, Bulandshahr, Muzaffarnagar as protests continue"," 20 December, 2019 4:32 pm IST",PTI,"CAA, Citizenship Bill protests, Gorakhpur, PTI wire",https://theprint.in/india/violence-breaks-out-in-ups-gorakhpur-bulandshahr-muzaffarnagar-as-protests-continue/338415/
"Mangaluru cops detain 20 journalists to verify credentials, day after death of 2 protesters"," 20 December, 2019 3:54 pm IST",Rohini Swamy,"CAA, CAA protests, Citizenship Amendment Act, Mangaluru",https://theprint.in/india/mangaluru-cops-detain-20-journalists-to-verify-credentials-day-after-death-of-2-protesters/338310/
"Hundreds defy Delhi police orders, turn up for Bhim Army-led protest near Jama Masjid"," 20 December, 2019 3:07 pm IST",PTI,"bhim army, CAA protests, PTI wire",https://theprint.in/india/hundreds-defy-delhi-police-orders-turn-up-for-bhim-army-led-protest-near-jama-masjid/338247/
Bengaluru DCP sings national anthem to pacify crowd protesting against Citizenship Act," 20 December, 2019 2:49 pm IST",Simrin Sirur,"Bengaluru, Citizenship Act, Citizenship Amendment Act",https://theprint.in/india/bengaluru-dcp-sings-national-anthem-to-pacify-crowd-protesting-against-citizenship-act/338237/
"High alert in Kerala, Karnataka after protesters’ death, mobile internet shut in UP"," 20 December, 2019 2:31 pm IST",PTI,"CAA protests, Citizenship Amendment Act, PTI wire",https://theprint.in/india/high-alert-in-kerala-karnataka-after-protesters-death-mobile-internet-shut-in-up/338240/
"Kuldeep Sengar gets life imprisonment in Unnao rape case, to pay Rs 25 lakh in compensation"," 20 December, 2019 2:22 pm IST",Apoorva Mandhani,"Kuldeep Sengar, Unnao rape case",https://theprint.in/india/kuldeep-sengar-gets-life-imprisonment-for-raping-unnao-teen-to-pay-rs-25-lakh-in-compensation/337970/
Modi says govt working to decriminalise provisions under Companies Act," 20 December, 2019 1:05 pm IST",PTI,"Assocham, Modi government, Narendra Modi, PTI wire",https://theprint.in/india/modi-says-govt-working-to-decriminalise-provisions-under-companies-act/338227/
"No interest in meeting Pramila Jayapal, Jaishankar says after cancelling meet with US panel"," 20 December, 2019 12:37 pm IST",ThePrint Team,"2+2 dialogue, S. Jaishankar, US Congress",https://theprint.in/diplomacy/no-interest-in-meeting-pramila-jayapal-jaishankar-says-after-cancelling-meet-with-us-panel/338191/
Assam gets internet services back after 10 days," 20 December, 2019 12:13 pm IST",PTI,"Assam, CAA, PTI wire",https://theprint.in/india/assam-gets-internet-services-back-after-10-days/338182/
"Dense fog delays trains and flights in Delhi, air quality dips too"," 20 December, 2019 11:37 am IST",PTI,"Air quality index, Delhi NCR pollution, PTI wire",https://theprint.in/india/dense-fog-delays-trains-and-flights-in-delhi-air-quality-dips-too/338175/
Modi govt’s rural roads scheme enters third phase but many states yet to meet past targets," 20 December, 2019 9:30 am IST",Samyak Pandey,"Jammu and Kashmir, Narendra Modi, Narendra Singh Tomar",https://theprint.in/india/modi-govts-rural-roads-scheme-enters-third-phase-but-many-states-yet-to-meet-past-targets/337686/
Meghalaya House adopts resolution urging Modi govt to extend Inner Line Permit to state," 19 December, 2019 10:33 pm IST",Raymond Kharmujai,"CAA, Inner Line Permit, Meghalaya, Modi Govt, Mukul Sangma",https://theprint.in/india/governance/meghalaya-house-adopts-resolution-urging-modi-govt-to-extend-inner-line-permit-to-state/338068/
"Assam unrest continues with anti-Citizenship Act protests, no violence reported"," 19 December, 2019 10:30 pm IST",PTI,"Assam, CAA, Citizenship Bill protests, PTI wire",https://theprint.in/india/assam-unrest-continues-with-anti-citizenship-act-protests-no-violence-reported/338067/
Niti Aayog to draft plan to address India’s growing population," 19 December, 2019 10:23 pm IST",PTI,"Indian population, Niti Aayog, PTI wire",https://theprint.in/india/niti-aayog-to-draft-plan-to-address-indias-growing-population/338066/
"Govt has no plan in place for nationwide NRC, says Union Minister G Kishan Reddy"," 19 December, 2019 10:11 pm IST",ThePrint Team,"BJP govt, CAA, CAA protests, Citizenship Amendment Act, G. Kishan Reddy, Nationwide NRC",https://theprint.in/india/govt-has-no-plan-in-place-for-nationwide-nrc-says-union-minister-g-kishan-reddy/338051/
"After Jamia brutality, Delhi Police serve tea to protesters and discuss citizenship law"," 19 December, 2019 9:44 pm IST",Ananya Bhardwaj,"CAA, CAA protests, Citizenship Act",https://theprint.in/india/after-jamia-brutality-delhi-police-serve-tea-to-protesters-and-discuss-citizenship-law/337978/
Jamia Millia Islamia to bear medical expense of students injured in Sunday’s police action," 19 December, 2019 9:27 pm IST",PTI,"CAA protests, Jamia Millia Islamia, PTI wire, Students protest",https://theprint.in/india/education/jamia-millia-islamia-to-bear-medical-expense-of-students-injured-in-sundays-police-action/338003/
2 admitted to ICU in Mangaluru after being injured during CAA protests," 19 December, 2019 9:27 pm IST",PTI,"CAA protests, Mangalore, PTI wire",https://theprint.in/india/2-admitted-to-icu-in-mangaluru-after-being-injured-during-caa-protests/337993/
"Damaged tree threatening to fall on Farooq Abdullah’s house, govt seeks ownership details"," 19 December, 2019 9:10 pm IST",Azaan Javaid,"Farooq Abdullah, Jammu and Kashmir government",https://theprint.in/india/damaged-tree-threatening-to-fall-on-farooq-abdullahs-house-govt-seeks-ownership-details/337945/
CM Adityanath says UP govt will take ‘revenge’ on those involved in violence during protests," 19 December, 2019 7:58 pm IST",PTI,"CAA protests, Citizenship Act, PTI wire, Yogi Adityanath",https://theprint.in/india/cm-adityanath-says-up-govt-will-take-revenge-on-those-involved-in-violence-during-protests/337943/
Modi govt reaches out to Muslim clerics to appeal for peace as India protests citizenship law," 19 December, 2019 7:30 pm IST",Shanker Arnimesh,"Citizenship Amendment Act, Ministry of Minority Affairs, National Commission for Minorities, Union Home Ministry",https://theprint.in/india/modi-govt-reaches-out-to-muslim-clerics-to-appeal-for-peace-as-india-protests-citizenship-law/337910/
"Anti-citizenship protests turn violent in Mangaluru, police resort to lathi-charge"," 19 December, 2019 7:26 pm IST",PTI,"CAA, Citizenship Bill protests, Mangaluru, PTI wire",https://theprint.in/india/anti-citizenship-protests-turn-violent-in-mangaluru-police-resort-to-lathi-charge/337905/
"Our message is love, say anti-citizenship law protesters offering roses to police"," 19 December, 2019 7:18 pm IST",PTI,"Citizenship Bill protests, Delhi, PTI wire",https://theprint.in/india/our-message-is-love-say-anti-citizenship-law-protesters-offering-roses-to-police/337876/
UP journalist Pawan Jaiswal gets clean chit in ‘salt-roti’ midday meal video case," 19 December, 2019 6:54 pm IST",PTI,"Midday meals, Mirzapur, PTI wire, UP Police, Viral video",https://theprint.in/india/up-journalist-pawan-jaiswal-gets-clean-chit-in-salt-roti-midday-meal-video-case/337877/
Artworks on Citizenship Act-NRC at Goa Serendipity Festival ‘temporarily sealed’," 19 December, 2019 6:53 pm IST",PTI,"CAA, CAA protests, Citizenship Act, PTI wire",https://theprint.in/india/artworks-on-citizenship-act-nrc-at-goa-serendipity-festival-temporarily-sealed/337898/
JNU warns students boycotting exams they won’t be able register next semester," 19 December, 2019 5:55 pm IST",PTI,"JNU hostel fee hike, JNU protests, PTI wire, Students protest",https://theprint.in/india/education/jnu-warns-students-boycotting-exams-they-wont-be-able-register-next-semester/337829/
"Delhi protesters defy Section 144 to march against citizenship law, hundreds detained"," 19 December, 2019 5:38 pm IST",Revathi Krishnan,"CAA, CAA protests, Citizenship Amendment Act, Jantar Mantar",https://theprint.in/india/delhi-protesters-defy-section-144-to-march-against-citizenship-law-hundreds-detained/337822/
"‘My life has become a prison, can’t face world’ — Unnao rape survivor wants Sengar hanged"," 19 December, 2019 5:32 pm IST",Jyoti Yadav,"Kuldeep Singh Sengar, Unnao gangrape, Unnao rape case",https://theprint.in/india/my-life-has-become-a-prison-cant-face-world-unnao-rape-survivor-wants-sengar-hanged/337809/
‘This needs to stop’ — Harbhajan Singh says he is sad for what’s happening in Delhi," 19 December, 2019 4:22 pm IST",Unnati Sharma,"CAA, CAA protests, Harbhajan Singh, Jamia Millia Islamia, Student protests",https://theprint.in/india/this-needs-to-stop-harbhajan-singh-says-he-is-sad-for-whats-happening-in-delhi/337738/
What 2019 Citizenship Amendment Act says and why the outrage over it," 19 December, 2019 4:12 pm IST",Debayan Roy,"CAA, Citizenship Act, Citizenship Bill protests, NRC",https://theprint.in/theprint-essential/what-2019-citizenship-amendment-act-says-and-why-the-outrage-over-it/337766/
"In Ahmedabad, police baton charge anti-Citizenship Act protesters"," 19 December, 2019 4:06 pm IST",PTI,"Ahmedabad, CAA, Citizenship Bill protests, lathi charge, PTI wire",https://theprint.in/india/in-ahmedabad-police-baton-charge-anti-citizenship-act-protesterssa/337752/
"Violent anti-CAA protests break out in Lucknow, police use tear-gas to disperse crowds"," 19 December, 2019 4:03 pm IST",PTI,"CAA, CAA protests, Citizenship Amendment Act, Lucknow, PTI wire, tear gas shell",https://theprint.in/india/violent-anti-caa-protests-break-out-in-lucknow-police-use-tear-gas-to-disperse-crowds/337746/
"Arundhati Roy, Kamal Haasan condemn detention of citizenship law protesters"," 19 December, 2019 2:49 pm IST",PTI,"Arundhati Roy, CAA, Citizenship Bill protests, Kamal Haasan, Mamamta Banerjee, PTI wire",https://theprint.in/india/arundhati-roy-kamal-haasan-condemn-detention-of-citizenship-law-protesters/337693/
"Samajwadi Party and Congress MLAs defy Section 144 in UP, hold protests against CAA"," 19 December, 2019 2:48 pm IST",PTI,"CAA, CAA protests, Citizenship Amendment Act, Congress MLAs, Lucknow, PTI wire, Samajwadi Party, section 144, Uttar Pradesh",https://theprint.in/india/samajwadi-party-and-congress-mlas-defy-section-144-in-up-hold-protests-against-caa/337701/
HRD minister Pokhriyal asks parties to keep academic institutions away from their politics," 19 December, 2019 2:14 pm IST",PTI,"CAA, Citizenship Amendment Act, PTI wire, Ramesh Pokhriyal",https://theprint.in/india/hrd-minister-pokhriyal-asks-parties-to-keep-academic-institutions-away-from-their-politics/337650/
